Date,Open,High,Low,Close 
2003-01-21,265,265,264,264
2003-01-22,271,271,269,269
2003-01-23,262,264,262,264
2003-01-24,266,266,265,265
2003-01-27,264,264,264,264
2003-01-28,263,263,263,263
2003-01-29,263,263,263,263
2003-01-30,265,265,261,261
2003-01-31,256,256,256,256
2003-02-03,261,265,261,265
2003-02-04,266,266,266,266
2003-02-05,264,265,264,265
2003-02-06,260,260,254,254
2003-02-07,252,252,252,252
2003-02-10,250,252,250,252
2003-02-11,248,248,248,248
2003-02-12,250,254,250,254
2003-02-13,255,255,254,254
2003-02-14,256,256,256,256
2003-02-17,252,252,252,252
2003-02-18,254,254,252,252
2003-02-19,252,252,252,252
2003-02-20,252,253,252,253
2003-02-21,253,253,251,251
2003-02-24,251,251,251,251
2003-02-25,251,251,251,251
2003-02-26,251,251,249,249
2003-02-27,243,243,243,243
2003-02-28,244,244,244,244
2003-03-03,242,242,238,238
2003-03-04,238,238,238,238
2003-03-05,238,238,238,238
2003-03-06,238,238,237,237
2003-03-07,239,240,239,240
2003-03-10,240,242,240,242
2003-03-11,242,242,242,242
2003-03-12,242,242,238,238
2003-03-13,237,237,230,230
2003-03-14,230,232.5,230,232.5
2003-03-17,234,234,234,234
2003-03-18,233,233,232,232
2003-03-19,233,233,233,233
2003-03-20,233,233,230,230
2003-03-21,228,228,226,226
2003-03-24,224,224,216,216
2003-03-25,206,206,194,194
2003-03-26,198,198,194,194
2003-03-27,192,196,192,196
2003-03-28,193,193,190,190
2003-03-31,183,183,180,180
2003-04-01,180,180,179.5,179.5
2003-04-02,180,180,178,178
2003-04-03,178,178,175,175
2003-04-04,175,175,171,171
2003-04-07,176,176,171,171
2003-04-08,168,171,168,171
2003-04-09,172,172,170,170
2003-04-10,172,172,171.5,171.5
2003-04-11,171,171,168,168
2003-04-14,161,164,161,164
2003-04-15,162,162,162,162
2003-04-16,155,155,148,148
2003-04-17,144,151,144,151
2003-04-22,157,160,157,160
2003-04-23,161,161,154,154
2003-04-24,155,155,152,152
2003-04-25,150,150,148,148
2003-04-28,146,150,146,150
2003-04-29,147,150,147,150
2003-04-30,152,154,152,154
2003-05-01,156,156,153,153
2003-05-02,154,154,154,154
2003-05-06,154,157,154,157
2003-05-07,159,162,159,162
2003-05-08,164,164,160,160
2003-05-09,159,159,155,155
2003-05-12,152,156,152,156
2003-05-13,163,163,160,160
2003-05-14,157,158,157,158
2003-05-15,157,159,157,159
2003-05-16,158,158,158,158
2003-05-19,162,163,162,163
2003-05-20,168,170,168,170
2003-05-21,177,177,177,177
2003-05-22,170,170,170,170
2003-05-23,177,185,177,185
2003-05-27,206,206,194,194
2003-05-28,190,190,185,185
2003-05-29,181,181,178,178
2003-05-30,183,183,183,183
2003-06-02,181,186,181,186
2003-06-03,190,190,190,190
2003-06-04,188,189,188,189
2003-06-05,187,187,185,185
2003-06-06,181,181,178,178
2003-06-09,176,176,169,169
2003-06-10,174,176,174,176
2003-06-11,175,175,174,174
2003-06-12,174,177,174,177
2003-06-13,184,184,183,183
2003-06-16,186,186,184,184
2003-06-17,183,183,177,177
2003-06-18,173,177,173,177
2003-06-19,174.5,175,174.5,175
2003-06-20,176,179,176,179
2003-06-23,178,179,178,179
2003-06-24,179,179,178,178
2003-06-25,178,178,178,178
2003-06-26,179,179,179,179
2003-06-27,178,178,177,177
2003-06-30,175,179,175,179
2003-07-01,180,184,180,184
2003-07-02,183,188,183,188
2003-07-03,183,184,183,184
2003-07-04,185,185,185,185
2003-07-07,184,184,180,180
2003-07-08,176,176,176,176
2003-07-09,172,172,170,170
2003-07-10,172,174,172,174
2003-07-11,175,175,172.5,172.5
2003-07-14,174,174,174,174
2003-07-15,175,175,175,175
2003-07-16,171,171,169,169
2003-07-17,170,170,168,168
2003-07-18,165,165,165,165
2003-07-21,170,170,165,165
2003-07-22,165,165,163.5,163.5
2003-07-23,160,164,160,164
2003-07-24,167,167,167,167
2003-07-25,167,167,167,167
2003-07-28,172,172,170,170
2003-07-29,171,172,171,172
2003-07-30,174,174,173,173
2003-07-31,175,178,175,178
2003-08-01,180,182,180,182
2003-08-04,180,180,180,180
2003-08-05,177,177,173,173
2003-08-06,174,175,174,175
2003-08-07,177,177,177,177
2003-08-08,176,176,175,175
2003-08-11,174,174,174,174
2003-08-12,175,175,174,174
2003-08-13,172,172,171,171
2003-08-14,172,173,172,173
2003-08-15,174,176,174,176
2003-08-18,178,178,176,176
2003-08-19,176,176,176,176
2003-08-20,181,181,178,178
2003-08-21,186,186,186,186
2003-08-22,185,188,185,188
2003-08-26,199,205,199,205
2003-08-27,200,200,198,198
2003-08-28,200,200,200,200
2003-08-29,196,201.5,196,201.5
2003-09-01,200,200,200,200
2003-09-02,199,199,198,198
2003-09-03,192,196,192,196
2003-09-04,200,200,199,199
2003-09-05,211,220,211,220
2003-09-08,217,217,214,214
2003-09-09,225,232,225,232
2003-09-10,223,223,218,218
2003-09-11,217,217,215,215
2003-09-12,214,214,214,214
2003-09-15,200,200,197,197
2003-09-16,211,219,211,219
2003-09-17,212,212,210,210
2003-09-18,212,212,212,212
2003-09-19,218,218,213,213
2003-09-22,215,215,213,213
2003-09-23,210,214,210,214
2003-09-24,218,218,218,218
2003-09-25,218,218,218,218
2003-09-26,209,209,203,203
2003-09-29,208,208,208,208
2003-09-30,210,210,209,209
2003-10-01,212,214,212,214
2003-10-02,214,214,212,212
2003-10-03,208,209,208,209
2003-10-06,208,208,206,206
2003-10-07,206,206,204,204
2003-10-08,205,208,205,208
2003-10-09,209,209,207,207
2003-10-10,207,207,207,207
2003-10-13,206,206,205.5,205.5
2003-10-14,204,204,202,202
2003-10-15,198,198,192,192
2003-10-16,190.5,190.5,184,184
2003-10-17,194,194,194,194
2003-10-20,194,194,194,194
2003-10-21,194,194,192,192
2003-10-22,197,197,197,197
2003-10-23,198,200,198,200
2003-10-24,196,196,195,195
2003-10-27,195,195,195,195
2003-10-28,197,197,197,197
2003-10-29,199,201,199,201
2003-10-30,203,207,203,207
2003-10-31,202.5,203,202.5,203
2003-11-03,203,205,203,205
2003-11-04,205.5,208,205.5,208
2003-11-05,206,206,205,205
2003-11-06,207,207,205,205
2003-11-07,204,204,204,204
2003-11-10,202,202,202,202
2003-11-11,199,199,197,197
2003-11-12,196,196,192,192
2003-11-13,197.5,198,197.5,198
2003-11-14,199,199,198,198
2003-11-17,195,197,195,197
2003-11-18,196,197.5,196,197.5
2003-11-19,194,195,194,195
2003-11-20,194,194,194,194
2003-11-21,194,194,193,193
2003-11-24,192,192,191,191
2003-11-25,191,191,189.5,189.5
2003-11-26,188,188,188,188
2003-11-27,188,188,188,188
2003-11-28,190,190,188,188
2003-12-01,189,189,187,187
2003-12-02,189,189,188,188
2003-12-03,190,190,188,188
2003-12-04,192,195,192,195
2003-12-05,196,197,196,197
2003-12-08,198,202,198,202
2003-12-09,206,209,206,209
2003-12-10,203,207.75,203,207.75
2003-12-11,209,209,207,207
2003-12-12,206,206,206,206
2003-12-15,205,205,204,204
2003-12-16,202.5,202.5,200,200
2003-12-17,198,199.5,198,199.5
2003-12-18,202,202,200,200
2003-12-19,193,193,193,193
2003-12-22,193,195,193,195
2003-12-23,199.5,199.5,199.5,199.5
2003-12-24,200,200,199.5,199.5
2003-12-29,197,199,197,199
2003-12-30,195,195,195,195
